Sample,BioSample.x,SampleName.x,location,Region,pop,Latitude,Longitude,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,BioSample.y,SampleType,TaxID,ScientificName,SampleName.y,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRS2533177,SAMN07347611,  16A_12, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063154,2018-07-30 10:46:13,2017-09-23 16:46:20,76901384,13842249120,76901384,180,9178,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063154/SRR6063154.1,SRX3208081,wHAIPI013365-19,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347611,simple,29159,Crassostrea gigas,16A_12,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,7228C8A772EAD8A181B1B400DE7BB057,638EE5BFDCDF158412E8E485A604572A
SRS2533181,SAMN07347614,  16A_2, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063150,2018-07-30 10:46:13,2017-09-23 16:33:52,84204489,15156808020,84204489,180,10161,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063150/SRR6063150.1,SRX3208085,wHAIPI013351-34,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347614,simple,29159,Crassostrea gigas,16A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,8A71EF76222FCB7D06407020582E6BE1,BC4AE18F95628832A70554F5278E2CF2
SRS2533182,SAMN07347613,  16A_15, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063149,2018-07-30 10:46:13,2017-09-23 17:21:24,97444062,17539931160,97444062,180,11750,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063149/SRR6063149.1,SRX3208086,wHAIPI013376-35,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347613,simple,29159,Crassostrea gigas,16A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,A2C2F38D3E2D6F709F22CE859CD47AC3,DA64997F8182913E9E1EB592C1F60A47
SRS2533183,SAMN07347612,  16A_13, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063148,2018-07-30 10:46:13,2017-09-23 16:46:26,75965360,13673764800,75965360,180,8935,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063148/SRR6063148.1,SRX3208087,wHAIPI013368-31,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347612,simple,29159,Crassostrea gigas,16A_13,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0ACAD0BEA1563B9D60BB01529ECE944E,C5D7C5217ED14F4DD5076742B80C0F4C
SRS2533293,SAMN07347606,  11_6, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063040,2018-07-30 10:46:15,2017-09-23 16:55:17,106909994,19243798920,106909994,180,12933,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063040/SRR6063040.1,SRX3208197,wHAIPI013973-42,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347606,simple,29159,Crassostrea gigas,11_6,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,12172416E2813882C492C01E39F1A4F0,94B247DAF9FCABD1367B681CECBC39C5
SRS2533294,SAMN07347607,  11_9, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063038,2018-07-30 10:46:15,2017-09-23 17:27:35,92871997,16716959460,92871997,180,11181,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063038/SRR6063038.1,SRX3208198,wHAIPI013357-33,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347607,simple,29159,Crassostrea gigas,11_9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E8957CB04778FA7D9B34EFB67A8FF1EC,9F50B287DA78C2A28B93C4BC4628931C
SRS2533337,SAMN07347609,  16A_1, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6062996,2018-07-30 10:46:17,2017-09-23 16:41:45,89409625,16093732500,89409625,180,10611,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6062996/SRR6062996.1,SRX3208242,wHAIPI013379-112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347609,simple,29159,Crassostrea gigas,16A_1,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,B79223C27E275423EA4DA3DBA50E3B14,29A8C37A9BFC4C2469751435AF73BE93
SRS2533541,SAMN07347619,  16A_9, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063195,2018-07-30 10:46:22,2017-09-23 17:29:18,90876530,16357775400,90876530,180,10958,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063195/SRR6063195.1,SRX3208445,wHAIPI013344-32,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347619,simple,29159,Crassostrea gigas,16A_9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,9FB4B7087B45D8BB5D6C141292D0FC26,859EA2A91BC0C7FE34ACC529DCB84966
SRS2533544,SAMN07347618,  16A_8, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063192,2018-07-30 10:46:22,2017-09-23 17:36:38,111914101,20144538180,111914101,180,13131,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063192/SRR6063192.1,SRX3208449,wHAIPI013375-25,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347618,simple,29159,Crassostrea gigas,16A_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DD5BE634EB7E915DBFDEB2ED608D03EE,7E0F550940326453EE7780F84D68AFEC
SRS2533545,SAMN07347616,  16A_5, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063191,2018-07-30 10:46:22,2017-09-23 17:22:23,111818494,20127328920,111818494,180,13157,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063191/SRR6063191.1,SRX3208450,wHAIPI013353-24,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347616,simple,29159,Crassostrea gigas,16A_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2607432D68B15874BCAF101CE0AAF7E3,8C8F86D508DF43BC70DA923E5A10042A
SRS2533546,SAMN07347608,  16A_7, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063193,2018-07-30 10:46:22,2017-09-23 17:48:51,61023185,12204637000,61023185,200,7372,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063193/SRR6063193.1,SRX3208448,wHAIPI000000-10,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347608,simple,29159,Crassostrea gigas,16A_7,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,FB188885B382FE5696DBB2347164B7AC,CB4FE1B29C60DB7A53CB76AB9EFAFBAC
SRS2533547,SAMN07347617,  16A_6, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063189,2018-07-30 10:46:22,2017-09-23 18:00:57,133713210,24068377800,133713210,180,15390,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063189/SRR6063189.1,SRX3208451,wHAIPI014000-43,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347617,simple,29159,Crassostrea gigas,16A_6,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,FDCB723169AD7AEC21A1B22E33400E38,E62EA0A1246AFBA27548F9AD659B3FC8
SRS2533548,SAMN07347615,  16A_3, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063188,2018-07-30 10:46:22,2017-09-23 17:07:11,96927091,17446876380,96927091,180,11408,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063188/SRR6063188.1,SRX3208452,wHAIPI013359-21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347615,simple,29159,Crassostrea gigas,16A_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,3313B7A22B31D8C1C63E328DC3C1EB76,C2090A3E7537E76EA61E74F61B455EBE
SRS2533626,SAMN07347599,  11_10, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063396,2018-07-30 10:46:24,2017-09-23 22:18:31,74997179,13499492220,74997179,180,8969,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063396/SRR6063396.1,SRX3208530,wHAIPI013350-108,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347599,simple,29159,Crassostrea gigas,11_10,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,40BFE662FAEC7E30F8C1355201A94F57,63F7B60101C5F831F9270883901DD3B6
SRS2533630,SAMN07347603,  11_25, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063392,2018-07-30 10:46:24,2017-09-23 22:24:14,80475859,14485654620,80475859,180,9534,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063392/SRR6063392.1,SRX3208534,wHAIPI013362-111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347603,simple,29159,Crassostrea gigas,11_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,047115627017D2AB427A80611529898B,0C69934565636FC9F4C7074225E076D9
SRS2533631,SAMN07347602,  11_22, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063391,2018-07-30 10:46:24,2017-09-23 22:19:04,87329505,15719310900,87329505,180,10477,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063391/SRR6063391.1,SRX3208535,wHAIPI013991-39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347602,simple,29159,Crassostrea gigas,11_22,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,098F6084C805D93E7BB1540C1DA27736,62BB0F332E4CDD6BD4638C36CB45CABC
SRS2533632,SAMN07347605,  11_5, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063388,2018-07-30 10:46:24,2017-09-23 22:18:10,82950713,14931128340,82950713,180,9758,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063388/SRR6063388.1,SRX3208538,wHAIPI013380-30,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347605,simple,29159,Crassostrea gigas,11_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,AE893E9C9B389BD018D467F9CF613872,3231BE51F2B39AC44E8D1BBCA17332F9
SRS2533633,SAMN07347601,  11_21, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063390,2018-07-30 10:46:24,2017-09-24 05:50:31,141366166,25445909880,141366166,180,16844,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063390/SRR6063390.1,SRX3208536,wHAIPI013366-110,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347601,simple,29159,Crassostrea gigas,11_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,7A39D48E658A67E866C226FD5FCECCCD,256ABC12D2FB5B9AD2CA77F2E42C9411
SRS2533634,SAMN07347600,  11_11, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063389,2018-07-30 10:46:24,2017-09-23 22:22:57,85516860,15393034800,85516860,180,10071,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063389/SRR6063389.1,SRX3208537,wHAIPI013367-26,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347600,simple,29159,Crassostrea gigas,11_11,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,168B27CB3800A6BB7DEADE0F73CD26E4,53A8BB6671FB477F3FCD6E97B0B851A0
SRS2533636,SAMN07347604,  11_3, China:Yantai,China,YT,37.4724835185823,121.4720518224,SRR6063387,2018-07-30 10:46:24,2017-09-23 22:13:09,79053718,14229669240,79053718,180,9297,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063387/SRR6063387.1,SRX3208539,wHAIPI013347-29,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347604,simple,29159,Crassostrea gigas,11_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,CC2D0651081AEE8D377E136A325B4379,B8AA65765E065E6E36561A9C6D756237
SRS2533375,SAMN07347598,  4A_7, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063408,2018-07-30 10:46:18,2017-09-23 23:02:09,117883196,21218975280,117883196,180,14240,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063408/SRR6063408.1,SRX3208279,wHAIPI013354-47,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347598,simple,29159,Crassostrea gigas,4A_7,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,89DDA3994D3A8097AD80611ECCFAB5E9,67E98C1100B36A70CAE23C04303BD433
SRS2533490,SAMN07347579,  10_20, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063226,2018-07-30 10:46:21,2017-09-23 19:19:01,101962480,18353246400,101962480,180,12360,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063226/SRR6063226.1,SRX3208394,wHAIPI013341-36,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347579,simple,29159,Crassostrea gigas,10_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0B3DF70BC039DD8413395EFF934C15FE,4C4E6E050603443E117618E579845B5C
SRS2533495,SAMN07347593,  4A_20, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063244,2018-07-30 10:46:21,2017-09-23 19:37:13,90777165,16339889700,90777165,180,10622,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063244/SRR6063244.1,SRX3208399,wHAIPI013385-73,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347593,simple,29159,Crassostrea gigas,4A_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,1D59248CB5C65C2D20D613872EFB2127,EE36C223E36169B7F38300E68309C224
SRS2533497,SAMN07347583,  4A_19, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063242,2018-07-30 10:46:21,2017-09-23 19:40:23,106394356,19150984080,106394356,180,12849,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063242/SRR6063242.1,SRX3208401,wHAIPI013302-52,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347583,simple,29159,Crassostrea gigas,4A_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,AAA0163F14983863A34E1F5208915391,5DD41080B5B64FC1B6491FA87804AA87
SRS2533498,SAMN07347592,  4A_2, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063241,2018-07-30 10:46:21,2017-09-23 19:36:31,105882439,19058839020,105882439,180,12480,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063241/SRR6063241.1,SRX3208402,wHAIPI013383-67,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347592,simple,29159,Crassostrea gigas,4A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,F4CDDC120F05D98BEC5EC70DF9E9359A,30B7630685C79CAE4107DCE2A96F69C9
SRS2533499,SAMN07347596,  4A_5, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063236,2018-07-30 10:46:21,2017-09-23 19:27:08,94032617,16925871060,94032617,180,11315,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063236/SRR6063236.1,SRX3208406,wHAIPI013374-43,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347596,simple,29159,Crassostrea gigas,4A_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,3607A6F369CFC32FC324975C14C85A2A,8B3148D6DD287954924F453E2497A1EA
SRS2533500,SAMN07347595,  4A_4, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063238,2018-07-30 10:46:21,2017-09-23 19:31:33,99082327,17834818860,99082327,180,11599,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063238/SRR6063238.1,SRX3208404,wHAIPI013398-77,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347595,simple,29159,Crassostrea gigas,4A_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E52F6F513E177B11DA0588BCE9275F59,9BD8E8F230C1B2172B0ADC1C6D056C57
SRS2533501,SAMN07347594,  4A_25, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063240,2018-07-30 10:46:21,2017-09-23 19:44:31,149665530,26939795400,149665530,180,17116,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063240/SRR6063240.1,SRX3208403,wHAIPI014001-45,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347594,simple,29159,Crassostrea gigas,4A_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E64EF9B1C5400395BC53C7AA8BA2F825,901750B84030F16A9D14354020F26C57
SRS2533503,SAMN07347597,  4A_6, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063235,2018-07-30 10:46:21,2017-09-23 19:27:43,94896799,17081423820,94896799,180,11419,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063235/SRR6063235.1,SRX3208407,wHAIPI013369-45,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347597,simple,29159,Crassostrea gigas,4A_6,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,EA536A72CD83B9E8082498F1C5CDFC05,D25E93446791E7827BC1D47A72DCF922
SRS2533608,SAMN07347589,  4A_15, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063417,2018-07-30 10:46:24,2017-09-23 23:20:03,82334862,14820275160,82334862,180,9814,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063417/SRR6063417.1,SRX3208513,wHAIPI013306-59,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347589,simple,29159,Crassostrea gigas,4A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,3888DD101AA14DDD97BE7DAFB65902DD,B1993D36A4E1977F3C86485FA6280724
SRS2533609,SAMN07347588,  4A_14, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063418,2018-07-30 10:46:24,2017-09-23 23:27:51,96687960,17403832800,96687960,180,11654,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063418/SRR6063418.1,SRX3208512,wHAIPI013303-54,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347588,simple,29159,Crassostrea gigas,4A_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D97DD8FC046FEBAC1A743D094E0768A3,CE4F68ABCAAD7F3E6B1551290E173A79
SRS2533610,SAMN07347586,  4A_11, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063416,2018-07-30 10:46:24,2017-09-23 23:26:06,99036382,17826548760,99036382,180,11983,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063416/SRR6063416.1,SRX3208514,wHAIPI013372-41,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347586,simple,29159,Crassostrea gigas,4A_11,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DA9E0B0491F566CC4494E65B14A8C87B,D3E27F260CAAC4D1953075E3999E2D3D
SRS2533611,SAMN07347587,  4A_12, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063415,2018-07-30 10:46:24,2017-09-23 23:11:42,91599268,16487868240,91599268,180,10899,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063415/SRR6063415.1,SRX3208515,wHAIPI013305-57,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347587,simple,29159,Crassostrea gigas,4A_12,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,ADDED1F4E281BB86F06539CF2524180F,DC0F9913866C73A015258BB4C74B7C95
SRS2533614,SAMN07347585,  4A_10, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063412,2018-07-30 10:46:24,2017-09-23 23:05:12,92826628,16708793040,92826628,180,11213,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063412/SRR6063412.1,SRX3208517,wHAIPI013358-39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347585,simple,29159,Crassostrea gigas,4A_10,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,ECEC6C9263219028F4645FC5A82CE184,7ABAF7975AFBC6D69F03D904A60DB424
SRS2533615,SAMN07347590,  4A_16, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063410,2018-07-30 10:46:24,2017-09-23 22:58:18,90147830,16226609400,90147830,180,10710,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063410/SRR6063410.1,SRX3208519,wHAIPI013307-66,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347590,simple,29159,Crassostrea gigas,4A_16,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,29448ED478D0323E26330EEA0779F08D,4CFA407DE0CE482EB844776CBA64A86D
SRS2533616,SAMN07347591,  4A_17, China:ZhuangHe,China,ZH,39.6700067684771,123.082002897918,SRR6063409,2018-07-30 10:46:24,2017-09-23 23:27:22,97731821,17591727780,97731821,180,11789,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063409/SRR6063409.1,SRX3208520,wHAIPI013363-42,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347591,simple,29159,Crassostrea gigas,4A_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DE8D63AF6E465B374BACC970ABBD5037,A1EB02D7781F29157F07208FCC15B7A2
